Id,RobotId,RobotColor,command,Date,Speed,EnvironmentId,SimulationType
1225574,1896,s,lifting,"2019-08-05 17:05:46",4,2,3
1225575,1888,b,lifting,"2019-08-05 17:05:46",4,2,3
1225576,1731,p,nodding,"2019-08-05 17:05:54",4,1,3
1225577,1818,w,nodding,"2019-08-05 17:05:54",4,1,3
1225578,1836,r,MAGMA,"2019-08-05 17:06:02",4,3,3
1225579,1890,o,MAGMA,"2019-08-05 17:06:02",4,3,3
1225580,1888,b,"hand shakes","2019-08-05 17:06:10",4,4,3
1225581,1891,j,"hand shakes","2019-08-05 17:06:10",4,4,3
1225582,1870,y,rolling,"2019-08-05 17:06:18",4,1,3
1225583,1881,g,rolling,"2019-08-05 17:06:18",4,1,3
1225584,1896,s,scratching,"2019-08-05 17:06:27",4,3,3
1225585,1414,c,scratching,"2019-08-05 17:06:27",4,3,3
1225586,1836,r,disagreeing,"2019-08-05 17:06:35",4,3,3
1225587,1731,p,disagreeing,"2019-08-05 17:06:35",4,3,3
1225588,1870,y,riding,"2019-08-05 17:06:43",4,4,3
1225589,1881,g,riding,"2019-08-05 17:06:43",4,4,3
1225590,1891,j,"not falling","2019-08-05 17:06:51",4,2,3
1225591,1818,w,"not falling","2019-08-05 17:06:51",4,2,3
1225592,1836,r,hearing,"2019-08-05 17:06:59",4,2,3
1225593,1890,o,hearing,"2019-08-05 17:06:59",4,2,3
1225594,1870,y,jumping,"2019-08-05 17:07:07",4,4,3
1225595,1731,p,jumping,"2019-08-05 17:07:07",4,4,3
1225598,1890,o,"touching the blue spot","2019-08-05 17:07:23",4,1,3
1225599,1836,r,"touching the blue spot","2019-08-05 17:07:23",4,1,3
1225600,1731,p,scuttling,"2019-08-05 17:07:32",4,1,3
1225601,1896,s,scuttling,"2019-08-05 17:07:32",4,1,3
1225602,1891,j,pinching,"2019-08-05 17:07:40",4,3,3
1225603,1414,c,pinching,"2019-08-05 17:07:40",4,3,3
1225610,1881,g,thinking,"2019-08-05 17:08:12",4,2,3
1225611,1836,r,thinking,"2019-08-05 17:08:12",4,2,3
1225614,1896,s," sleeping","2019-08-05 17:08:28",4,3,3
1225615,1870,y," sleeping","2019-08-05 17:08:28",4,3,3
1225620,1888,b,Galloping,"2019-08-05 17:08:52",4,4,3
1225621,1891,j,Galloping,"2019-08-05 17:08:52",4,4,3
1225625,1414,c," sleeping","2019-08-05 17:09:16",4,4,3
1225626,1881,g," sleeping","2019-08-05 17:09:16",4,4,3
1225629,1891,j,handling,"2019-08-05 17:09:32",4,4,3
1225630,1888,b,handling,"2019-08-05 17:09:32",4,4,3
1225631,1881,g,"holding still","2019-08-05 17:09:41",4,3,3
1225632,1414,c,"holding still","2019-08-05 17:09:41",4,3,3
1225633,1731,p,sliding,"2019-08-05 17:09:49",4,2,3
1225634,1897,r,sliding,"2019-08-05 17:09:49",4,2,3
1225635,1891,j,rolling,"2019-08-05 17:09:57",4,1,3
1225636,1890,o,rolling,"2019-08-05 17:09:57",4,1,3
1225637,1881,g,"being cool","2019-08-05 17:10:05",4,3,3
1225638,1896,s,"being cool","2019-08-05 17:10:05",4,3,3
1225639,1870,y,fleeing,"2019-08-05 17:10:13",4,1,3
1225640,1897,r,fleeing,"2019-08-05 17:10:13",4,1,3
1225641,1888,b,pinching,"2019-08-05 17:10:21",4,2,3
1225642,1731,p,pinching,"2019-08-05 17:10:21",4,2,3
1225643,1890,o,"doing nothing","2019-08-05 17:10:29",4,1,3
1225644,1818,w,"doing nothing","2019-08-05 17:10:29",4,1,3
1225645,1414,c,fleeing,"2019-08-05 17:10:38",4,2,3
1225646,1897,r,fleeing,"2019-08-05 17:10:38",4,2,3
1225647,1888,b,"being interesting","2019-08-05 17:10:46",4,1,3
1225648,1891,j,"being interesting","2019-08-05 17:10:46",4,1,3
1225651,1896,s,existing,"2019-08-05 17:11:02",4,1,3
1225652,1731,p,existing,"2019-08-05 17:11:02",4,1,3
1225653,1897,r,climbing,"2019-08-05 17:11:10",4,1,3
1225654,1870,y,climbing,"2019-08-05 17:11:10",4,1,3
1225655,1888,b,trolling,"2019-08-05 17:11:18",4,2,3
1225656,1414,c,trolling,"2019-08-05 17:11:18",4,2,3
1225657,1891,j,"play ball","2019-08-05 17:11:26",4,4,3
1225658,1896,s,"play ball","2019-08-05 17:11:26",4,4,3
1225659,1870,y,blinking,"2019-08-05 17:11:34",4,1,3
1225660,1881,g,blinking,"2019-08-05 17:11:34",4,1,3
1225667,1870,y,MLW,"2019-08-05 17:12:07",4,2,3
1225668,1881,g,MLW,"2019-08-05 17:12:07",4,2,3
1225671,1891,j,I,"2019-08-05 17:12:22",4,2,3
1225672,1888,b,I,"2019-08-05 17:12:22",4,2,3
1225673,1414,c,ROH,"2019-08-05 17:12:30",4,2,3
1225674,1898,s,ROH,"2019-08-05 17:12:30",4,2,3
1225675,1870,y,fleeing,"2019-08-05 17:12:39",4,3,3
1225676,1881,g,fleeing,"2019-08-05 17:12:39",4,3,3
1225677,1897,r,rocking,"2019-08-05 17:12:47",4,4,3
1225678,1888,b,rocking,"2019-08-05 17:12:47",4,4,3
1225679,1818,w,reaching,"2019-08-05 17:12:55",4,4,3
1225680,1898,s,reaching,"2019-08-05 17:12:55",4,4,3
1225681,1414,c,"looking sexy","2019-08-05 17:13:03",4,3,3
1225682,1731,p,"looking sexy","2019-08-05 17:13:03",4,3,3
1225683,1890,o,NJPW,"2019-08-05 17:13:11",4,3,3
1225684,1888,b,NJPW,"2019-08-05 17:13:11",4,3,3
1225685,1870,y,rolling,"2019-08-05 17:13:19",4,3,3
1225686,1897,r,rolling,"2019-08-05 17:13:19",4,3,3
1225687,1891,j,dancing,"2019-08-05 17:13:27",4,4,3
1225688,1818,w,dancing,"2019-08-05 17:13:27",4,4,3
1225691,1897,r,running,"2019-08-05 17:13:43",4,2,3
1225692,1731,p,running,"2019-08-05 17:13:43",4,2,3
1225693,1414,c,loping,"2019-08-05 17:13:52",4,1,3
1225694,1870,y,loping,"2019-08-05 17:13:52",4,1,3
1225695,1881,g,"standing still","2019-08-05 17:14:00",4,1,3
1225696,1890,o,"standing still","2019-08-05 17:14:00",4,1,3
1225697,1731,p,"standing still","2019-08-05 17:14:08",4,4,3
1225698,1888,b,"standing still","2019-08-05 17:14:08",4,4,3
1225699,1897,r,stroking,"2019-08-05 17:14:16",4,2,3
1225700,1818,w,stroking,"2019-08-05 17:14:16",4,2,3
1225701,1891,j,nodding,"2019-08-05 17:14:24",4,2,3
1225702,1881,g,nodding,"2019-08-05 17:14:24",4,2,3
1225703,1898,s,entertaining,"2019-08-05 17:14:32",4,3,3
1225704,1870,y,entertaining,"2019-08-05 17:14:32",4,3,3
1225705,1888,b,"being mobile","2019-08-05 17:14:40",4,4,3
1225706,1897,r,"being mobile","2019-08-05 17:14:40",4,4,3
1225707,1891,j,"ducking under","2019-08-05 17:14:49",4,2,3
1225708,1731,p,"ducking under","2019-08-05 17:14:49",4,2,3
1225709,1881,g,"not falling","2019-08-05 17:14:57",4,3,3
1225710,1818,w,"not falling","2019-08-05 17:14:57",4,3,3
1225711,1414,c,running,"2019-08-05 17:15:05",4,1,3
1225712,1898,s,running,"2019-08-05 17:15:05",4,1,3
1225713,1731,p,kicking,"2019-08-05 17:15:13",4,3,3
1225714,1890,o,kicking,"2019-08-05 17:15:13",4,3,3
1225715,1881,g,blocking,"2019-08-05 17:15:21",4,1,3
1225716,1891,j,blocking,"2019-08-05 17:15:21",4,1,3
1225717,1888,b,sleeping,"2019-08-05 17:15:29",4,3,3
1225718,1818,w,sleeping,"2019-08-05 17:15:29",4,3,3
1225719,1731,p,planting,"2019-08-05 17:15:37",4,3,3
1225720,1897,r,planting,"2019-08-05 17:15:37",4,3,3
1225721,1870,y,sneaking,"2019-08-05 17:15:45",4,4,3
1225722,1891,j,sneaking,"2019-08-05 17:15:45",4,4,3
1225723,1888,b,clapping,"2019-08-05 17:15:54",4,5,3
1225724,1881,g,clapping,"2019-08-05 17:15:54",4,5,3
1225725,1414,c,rolling,"2019-08-05 17:16:02",4,1,3
1225726,1897,r,rolling,"2019-08-05 17:16:02",4,1,3
1225727,1818,w,stretching,"2019-08-05 17:16:10",4,1,3
1225728,1731,p,stretching,"2019-08-05 17:16:10",4,1,3
1225729,1891,j,meditating,"2019-08-05 17:16:18",4,2,3
1225730,1898,s,meditating,"2019-08-05 17:16:18",4,2,3
1225731,1870,y,"being mobile","2019-08-05 17:16:26",4,3,3
1225732,1897,r,"being mobile","2019-08-05 17:16:26",4,3,3
1225733,1731,p,moving,"2019-08-05 17:16:35",4,2,3
1225734,1818,w,moving,"2019-08-05 17:16:35",4,2,3
1225735,1890,o,sitting,"2019-08-05 17:16:42",4,3,3
1225736,1891,j,sitting,"2019-08-05 17:16:42",4,3,3
1225743,1898,s,"being complex","2019-08-05 17:17:22",4,2,3
1225744,1890,o,"being complex","2019-08-05 17:17:22",4,2,3
1225745,1881,g,Vibrating,"2019-08-05 17:17:30",4,5,3
1225746,1899,y,Vibrating,"2019-08-05 17:17:30",4,5,3
1225747,1888,b,"moving from screen","2019-08-05 17:17:37",4,3,3
1225748,1731,p,"moving from screen","2019-08-05 17:17:37",4,3,3
1225752,1818,w,l,"2019-08-05 17:18:01",4,5,3
1225753,1891,j,l,"2019-08-05 17:18:01",4,5,3
1225754,1900,c,"touching the ball","2019-08-05 17:18:09",4,5,3
1225755,1731,p,"touching the ball","2019-08-05 17:18:09",4,5,3
1225760,1901,r,scratching,"2019-08-05 17:18:32",4,1,3
1225761,1731,p,scratching,"2019-08-05 17:18:32",4,1,3
1225762,1900,c,"having legs","2019-08-05 17:18:40",4,1,3
1225763,1888,b,"having legs","2019-08-05 17:18:40",4,1,3
1225764,1818,w,walking,"2019-08-05 17:18:49",4,2,3
1225765,1890,o,walking,"2019-08-05 17:18:49",4,2,3
1225766,1902,y,seeing,"2019-08-05 17:18:57",4,1,3
1225767,1891,j,seeing,"2019-08-05 17:18:57",4,1,3
1225771,1818,w,cartwheels,"2019-08-05 17:19:20",4,3,3
1225772,1731,p,cartwheels,"2019-08-05 17:19:20",4,3,3
1225773,1902,y,"stand still","2019-08-05 17:19:28",4,1,3
1225774,1881,g,"stand still","2019-08-05 17:19:28",4,1,3
1225775,1898,s,leaving,"2019-08-05 17:19:36",4,1,3
1225776,1891,j,leaving,"2019-08-05 17:19:36",4,1,3
1225777,1731,p,"dodging the stick","2019-08-05 17:19:44",4,5,3
1225778,1903,c,"dodging the stick","2019-08-05 17:19:44",4,5,3
1225779,1902,y,"being entertaining","2019-08-05 17:19:52",4,4,3
1225780,1818,w,"being entertaining","2019-08-05 17:19:52",4,4,3
1225781,1901,r,standing,"2019-08-05 17:20:00",4,4,3
1225782,1890,o,standing,"2019-08-05 17:20:00",4,4,3
1225783,1903,c,rotating,"2019-08-05 17:20:08",4,1,3
1225784,1891,j,rotating,"2019-08-05 17:20:08",4,1,3
1225785,1898,s,scuttling,"2019-08-05 17:20:16",4,5,3
1225786,1731,p,scuttling,"2019-08-05 17:20:16",4,5,3
1225794,1891,j,moving,"2019-08-05 17:20:56",4,5,3
1225795,1731,p,moving,"2019-08-05 17:20:56",4,5,3
1225796,1888,b,kicking,"2019-08-05 17:21:04",4,2,3
1225797,1904,r,kicking,"2019-08-05 17:21:04",4,2,3
1225798,1902,y,hunting,"2019-08-05 17:21:11",4,4,3
1225799,1818,w,hunting,"2019-08-05 17:21:11",4,4,3
1225800,1731,p,waving,"2019-08-05 17:21:19",4,1,3
1225801,1891,j,waving,"2019-08-05 17:21:19",4,1,3
1225802,1904,r,stretching,"2019-08-05 17:21:27",4,3,3
1225803,1881,g,stretching,"2019-08-05 17:21:27",4,3,3
1225804,1888,b,crouching,"2019-08-05 17:21:35",4,4,3
1225805,1818,w,crouching,"2019-08-05 17:21:35",4,4,3
1225806,1905,c,moving,"2019-08-05 17:21:43",4,3,3
1225807,1902,y,moving,"2019-08-05 17:21:43",4,3,3
1225811,1881,g,"standing still","2019-08-05 17:22:07",4,1,3
1225812,1818,w,"standing still","2019-08-05 17:22:07",4,1,3
1225813,1888,b,pinching,"2019-08-05 17:22:15",4,1,3
1225814,1891,j,pinching,"2019-08-05 17:22:15",4,1,3
1225815,1905,c,"ducking under","2019-08-05 17:22:23",4,4,3
1225816,1898,s,"ducking under","2019-08-05 17:22:23",4,4,3
1225817,1731,p,jumping,"2019-08-05 17:22:31",4,2,3
1225818,1890,o,jumping,"2019-08-05 17:22:31",4,2,3
1225819,1818,w,pinching,"2019-08-05 17:22:39",4,4,3
1225820,1902,y,pinching,"2019-08-05 17:22:39",4,4,3
1225821,1888,b,bowing,"2019-08-05 17:22:47",4,3,3
1225822,1905,c,bowing,"2019-08-05 17:22:47",4,3,3
1225823,1891,j,wandering,"2019-08-05 17:22:55",4,4,3
1225824,1731,p,wandering,"2019-08-05 17:22:55",4,4,3
1225825,1818,w,"being cool","2019-08-05 17:23:02",4,2,3
1225826,1881,g,"being cool","2019-08-05 17:23:02",4,2,3
1225827,1888,b,"doing handstand","2019-08-05 17:23:10",4,4,3
1225828,1905,c,"doing handstand","2019-08-05 17:23:10",4,4,3
1225829,1906,r,L,"2019-08-05 17:23:18",4,1,3
1225830,1898,s,L,"2019-08-05 17:23:18",4,1,3
1225831,1890,o,nodding,"2019-08-05 17:23:26",4,3,3
1225832,1731,p,nodding,"2019-08-05 17:23:26",4,3,3
1225833,1891,j,lifting,"2019-08-05 17:23:34",4,5,3
1225834,1888,b,lifting,"2019-08-05 17:23:34",4,5,3
1225838,1731,p,"being blue","2019-08-05 17:23:58",4,3,3
1225839,1898,s,"being blue","2019-08-05 17:23:58",4,3,3
1225840,1818,w,"being mobile","2019-08-05 17:24:06",4,5,3
1225841,1902,y,"being mobile","2019-08-05 17:24:06",4,5,3
1225842,1905,c,jumping,"2019-08-05 17:24:14",4,4,3
1225843,1907,r,jumping,"2019-08-05 17:24:14",4,4,3
1225844,1891,j,"moving from screen","2019-08-05 17:24:22",4,5,3
1225845,1888,b,"moving from screen","2019-08-05 17:24:22",4,5,3
1225846,1818,w,"dodging the ball","2019-08-05 17:24:30",4,5,3
1225847,1890,o,"dodging the ball","2019-08-05 17:24:30",4,5,3
1225851,1902,y,"ducking under","2019-08-05 17:24:53",4,2,3
1225852,1731,p,"ducking under","2019-08-05 17:24:53",4,2,3
1225853,1890,o,"making progress","2019-08-05 17:25:01",4,3,3
1225854,1898,s,"making progress","2019-08-05 17:25:01",4,3,3
1225855,1888,b,blocking,"2019-08-05 17:25:09",4,4,3
1225856,1818,w,blocking,"2019-08-05 17:25:09",4,4,3
1225857,1731,p,"having more moving legs","2019-08-05 17:25:17",4,4,3
1225858,1905,c,"having more moving legs","2019-08-05 17:25:17",4,4,3
1225859,1891,j,ramming,"2019-08-05 17:25:25",4,1,3
1225860,1881,g,ramming,"2019-08-05 17:25:25",4,1,3
1225861,1890,o,"walking forward","2019-08-05 17:25:33",4,2,3
1225862,1902,y,"walking forward","2019-08-05 17:25:33",4,2,3
1225863,1905,c,"Being B","2019-08-05 17:25:41",4,5,3
1225864,1818,w,"Being B","2019-08-05 17:25:41",4,5,3
1225865,1908,r,"doing nothing","2019-08-05 17:25:49",4,3,3
1225866,1891,j,"doing nothing","2019-08-05 17:25:49",4,3,3
1225867,1890,o,sleeping,"2019-08-05 17:25:57",4,2,3
1225868,1888,b,sleeping,"2019-08-05 17:25:57",4,2,3
1225869,1818,w,"being complex","2019-08-05 17:26:05",4,2,3
1225870,1902,y,"being complex","2019-08-05 17:26:05",4,2,3
1225875,1891,j,prancing,"2019-08-05 17:26:29",4,5,3
1225876,1881,g,prancing,"2019-08-05 17:26:29",4,5,3
1225877,1898,s,shaking,"2019-08-05 17:26:37",4,2,3
1225878,1890,o,shaking,"2019-08-05 17:26:37",4,2,3
1225879,1909,r,l,"2019-08-05 17:26:45",4,4,3
1225880,1888,b,l,"2019-08-05 17:26:45",4,4,3
1225881,1902,y,sitting,"2019-08-05 17:26:53",4,2,3
1225882,1881,g,sitting,"2019-08-05 17:26:53",4,2,3
1225883,1818,w,WWE,"2019-08-05 17:27:01",4,3,3
1225884,1891,j,WWE,"2019-08-05 17:27:01",4,3,3
1225885,1888,b,g,"2019-08-05 17:27:09",4,3,3
1225886,1890,o,g,"2019-08-05 17:27:09",4,3,3
1225887,1902,y,clapping,"2019-08-05 17:27:17",4,1,3
1225888,1731,p,clapping,"2019-08-05 17:27:17",4,1,3
1225889,1898,s,hearing,"2019-08-05 17:27:25",4,1,3
1225890,1881,g,hearing,"2019-08-05 17:27:25",4,1,3
1225891,1888,b,waiting,"2019-08-05 17:27:33",4,4,3
1225892,1909,r,waiting,"2019-08-05 17:27:33",4,4,3
1225893,1731,p,walking,"2019-08-05 17:27:41",4,1,3
1225894,1905,c,walking,"2019-08-05 17:27:41",4,1,3
1225895,1891,j,leaning,"2019-08-05 17:27:49",4,2,3
1225896,1902,y,leaning,"2019-08-05 17:27:49",4,2,3
1225897,1890,o,rocking,"2019-08-05 17:27:57",4,1,3
1225898,1888,b,rocking,"2019-08-05 17:27:57",4,1,3
1225899,1881,g,twitching,"2019-08-05 17:28:05",4,3,3
1225900,1898,s,twitching,"2019-08-05 17:28:05",4,3,3
1225901,1891,j,sprinting,"2019-08-05 17:28:13",4,1,3
1225902,1902,y,sprinting,"2019-08-05 17:28:13",4,1,3
1225903,1909,r,blinking,"2019-08-05 17:28:22",4,3,3
1225904,1818,w,blinking,"2019-08-05 17:28:22",4,3,3
1225905,1731,p,"Standing still","2019-08-05 17:28:30",4,4,3
1225906,1890,o,"Standing still","2019-08-05 17:28:30",4,4,3
1225907,1905,c," sleeping","2019-08-05 17:28:38",4,3,3
1225908,1888,b," sleeping","2019-08-05 17:28:38",4,3,3
1225909,1891,j,moving,"2019-08-05 17:28:45",4,2,3
1225910,1881,g,moving,"2019-08-05 17:28:45",4,2,3
1225911,1818,w,hiding,"2019-08-05 17:28:53",4,1,3
1225912,1731,p,hiding,"2019-08-05 17:28:53",4,1,3
1225913,1898,s,"do yoga","2019-08-05 17:29:01",4,5,3
1225914,1902,y,"do yoga","2019-08-05 17:29:01",4,5,3
1225915,1881,g,running,"2019-08-05 17:29:09",4,2,3
1225916,1891,j,running,"2019-08-05 17:29:09",4,2,3
1225917,1818,w,dancing,"2019-08-05 17:29:17",4,3,3
1225918,1909,r,dancing,"2019-08-05 17:29:17",4,3,3
1225919,1731,p,"looking at the camera","2019-08-05 17:29:25",4,5,3
1225920,1890,o,"looking at the camera","2019-08-05 17:29:25",4,5,3
1225921,1888,b,"playing hockey","2019-08-05 17:29:33",4,3,3
1225922,1881,g,"playing hockey","2019-08-05 17:29:33",4,3,3
1225923,1818,w,falling,"2019-08-05 17:29:41",4,2,3
1225924,1905,c,falling,"2019-08-05 17:29:41",4,2,3
1225925,1902,y,"looking sexy","2019-08-05 17:29:49",4,1,3
1225926,1731,p,"looking sexy","2019-08-05 17:29:49",4,1,3
1225927,1891,j,walking,"2019-08-05 17:29:57",4,1,3
1225928,1890,o,walking,"2019-08-05 17:29:57",4,1,3
1225929,1905,c,sitting,"2019-08-05 17:30:05",4,5,3
1225930,1888,b,sitting,"2019-08-05 17:30:05",4,5,3
1225934,1891,j,SMO,"2019-08-05 17:30:29",4,1,3
1225935,1909,r,SMO,"2019-08-05 17:30:29",4,1,3
1226010,1881,g,arriving,"2019-08-05 17:35:31",4,4,3
1226011,1905,c,arriving,"2019-08-05 17:35:31",4,4,3
1226012,1910,s,rolling,"2019-08-05 17:35:39",4,4,3
1226013,1911,r,rolling,"2019-08-05 17:35:39",4,4,3
1226016,1881,g,rolling,"2019-08-05 17:35:56",4,1,3
1226017,1818,w,rolling,"2019-08-05 17:35:56",4,1,3
1226023,1905,c,stand,"2019-08-05 17:36:27",4,1,3
1226024,1818,w,stand,"2019-08-05 17:36:27",4,1,3
1226025,1890,o,"making progress","2019-08-05 17:36:35",4,2,3
1226026,1881,g,"making progress","2019-08-05 17:36:35",4,2,3
1226027,1891,j,loping,"2019-08-05 17:36:43",4,3,3
1226028,1902,y,loping,"2019-08-05 17:36:43",4,3,3
1226029,1818,w,running,"2019-08-05 17:36:51",4,5,3
1226030,1731,p,running,"2019-08-05 17:36:51",4,5,3
1226035,1818,w,rolling,"2019-08-05 17:37:15",4,1,3
1226036,1912,s,rolling,"2019-08-05 17:37:15",4,1,3
1226039,1911,r,clapping,"2019-08-05 17:37:31",4,5,3
1226040,1881,g,clapping,"2019-08-05 17:37:31",4,5,3
1226041,1890,o,dance,"2019-08-05 17:37:39",4,4,3
1226042,1912,s,dance,"2019-08-05 17:37:39",4,4,3
1226207,1913,s,sliding,"2019-08-05 17:48:40",4,1,3
1226208,1905,c,sliding,"2019-08-05 17:48:40",4,1,3
1226211,1881,g,dancing,"2019-08-05 17:48:56",4,2,3
1226212,1911,r,dancing,"2019-08-05 17:48:56",4,2,3
1226213,1888,b,climbing,"2019-08-05 17:49:04",4,1,3
1226214,1731,p,climbing,"2019-08-05 17:49:04",4,1,3
1226215,1902,y,"being mobile","2019-08-05 17:49:12",4,2,3
1226216,1891,j,"being mobile","2019-08-05 17:49:12",4,2,3
1226221,1905,c,helping,"2019-08-05 17:49:36",4,1,3
1226222,1888,b,helping,"2019-08-05 17:49:36",4,1,3
1226223,1891,j,talking,"2019-08-05 17:49:44",4,1,3
1226224,1818,w,talking,"2019-08-05 17:49:44",4,1,3
1226225,1911,r,wandering,"2019-08-05 17:49:52",4,1,3
1226226,1914,s,wandering,"2019-08-05 17:49:52",4,1,3
1226227,1905,c,running,"2019-08-05 17:50:00",4,2,3
1226228,1731,p,running,"2019-08-05 17:50:00",4,2,3
1226229,1902,y,holding,"2019-08-05 17:50:08",4,1,3
1226230,1881,g,holding,"2019-08-05 17:50:08",4,1,3
1226234,1888,b,rocking,"2019-08-05 17:50:32",4,1,3
1226235,1818,w,rocking,"2019-08-05 17:50:32",4,1,3
1226236,1731,p,NWA,"2019-08-05 17:50:39",4,1,3
1226237,1902,y,NWA,"2019-08-05 17:50:39",4,1,3
1226238,1915,s,running,"2019-08-05 17:50:47",4,1,3
1226239,1890,o,running,"2019-08-05 17:50:47",4,1,3
1227099,1818,w,walking,"2019-08-05 18:48:02",4,2,3
1227100,1891,j,walking,"2019-08-05 18:48:02",4,2,3
1227107,1902,y,walk,"2019-08-05 18:48:34",4,2,3
1227108,1731,p,walk,"2019-08-05 18:48:34",4,2,3
1227109,1905,c,"holding still","2019-08-05 18:48:42",4,1,3
1227110,1888,b,"holding still","2019-08-05 18:48:42",4,1,3
1228963,1911,r,K,"2019-08-05 20:52:17",4,1,3
1228964,1891,j,K,"2019-08-05 20:52:17",4,1,3
1228965,1818,w,scratching,"2019-08-05 20:52:24",4,2,3
1228966,1888,b,scratching,"2019-08-05 20:52:24",4,2,3
1228967,1731,p,turning,"2019-08-05 20:52:32",4,2,3
1228968,1905,c,turning,"2019-08-05 20:52:32",4,2,3
1228969,1890,o,"being the best","2019-08-05 20:52:40",4,1,3
1228970,1881,g,"being the best","2019-08-05 20:52:40",4,1,3
1228971,1916,s,twitching,"2019-08-05 20:52:48",4,1,3
1228972,1888,b,twitching,"2019-08-05 20:52:48",4,1,3
1228973,1891,j,spinning,"2019-08-05 20:52:57",4,2,3
1228974,1818,w,spinning,"2019-08-05 20:52:57",4,2,3
1228975,1911,r,helping,"2019-08-05 20:53:05",4,1,3
1228976,1881,g,helping,"2019-08-05 20:53:05",4,1,3
1228977,1916,s,rolling,"2019-08-05 20:53:13",4,1,3
1228978,1905,c,rolling,"2019-08-05 20:53:13",4,1,3
1228979,1888,b,slipping,"2019-08-05 20:53:20",4,1,3
1228980,1902,y,slipping,"2019-08-05 20:53:20",4,1,3
1228981,1818,w,relocating,"2019-08-05 20:53:28",4,1,3
1228982,1890,o,relocating,"2019-08-05 20:53:28",4,1,3
1228983,1881,g,waving,"2019-08-05 20:53:36",4,2,3
1228984,1911,r,waving,"2019-08-05 20:53:36",4,2,3
1228988,1818,w,scuttling,"2019-08-05 20:54:01",4,1,3
1228989,1916,s,scuttling,"2019-08-05 20:54:01",4,1,3
1228990,1731,p,turning,"2019-08-05 20:54:09",4,2,3
1228991,1888,b,turning,"2019-08-05 20:54:09",4,2,3
1228992,1905,c,lifting,"2019-08-05 20:54:17",4,2,3
1228993,1881,g,lifting,"2019-08-05 20:54:17",4,2,3
1228994,1916,s,"having legs","2019-08-05 20:54:24",4,1,3
1228995,1818,w,"having legs","2019-08-05 20:54:24",4,1,3
1228998,1881,g,moving,"2019-08-05 20:54:40",4,2,3
1228999,1890,o,moving,"2019-08-05 20:54:40",4,2,3
1229000,1905,c,turning,"2019-08-05 20:54:48",4,1,3
1229001,1891,j,turning,"2019-08-05 20:54:48",4,1,3
1229513,1891,j,nodding,"2019-08-05 21:29:02",4,1,3
1229514,1917,y,nodding,"2019-08-05 21:29:02",4,1,3
1229519,1888,b,trolling,"2019-08-05 21:29:26",4,1,3
1229520,1881,g,trolling,"2019-08-05 21:29:26",4,1,3
1229911,1917,y,walk,"2019-08-05 21:55:35",4,2,3
1229912,1818,w,walk,"2019-08-05 21:55:35",4,2,3
1229915,1905,c,waving,"2019-08-05 21:55:51",4,1,3
1229916,1881,g,waving,"2019-08-05 21:55:51",4,1,3
1229917,1818,w,dancing,"2019-08-05 21:55:59",4,2,3
1229918,1890,o,dancing,"2019-08-05 21:55:59",4,2,3
1229919,1911,r,I,"2019-08-05 21:56:07",4,2,3
1229920,1731,p,I,"2019-08-05 21:56:07",4,2,3
1229921,1891,j,walking,"2019-08-05 21:56:15",4,1,3
1229922,1888,b,walking,"2019-08-05 21:56:15",4,1,3
1229931,1918,s,pinching,"2019-08-05 21:56:55",4,2,3
1229932,1888,b,pinching,"2019-08-05 21:56:55",4,2,3
1229933,1917,y,"launch ball","2019-08-05 21:57:03",4,2,3
1229934,1818,w,"launch ball","2019-08-05 21:57:03",4,2,3
1229935,1891,j,climbing,"2019-08-05 21:57:11",4,2,3
1229936,1890,o,climbing,"2019-08-05 21:57:11",4,2,3
1229937,1918,s,karate,"2019-08-05 21:57:19",4,2,3
1229938,1911,r,karate,"2019-08-05 21:57:19",4,2,3
1229939,1888,b,L,"2019-08-05 21:57:27",4,2,3
1229940,1818,w,L,"2019-08-05 21:57:27",4,2,3
1229941,1890,o,TNA,"2019-08-05 21:57:35",4,1,3
1229942,1881,g,TNA,"2019-08-05 21:57:35",4,1,3
1229959,1891,j,sawing,"2019-08-05 21:58:47",4,1,3
1229960,1911,r,sawing,"2019-08-05 21:58:47",4,1,3
1229961,1918,s,c,"2019-08-05 21:58:55",4,2,3
1229962,1881,g,c,"2019-08-05 21:58:55",4,2,3
1229963,1905,c,pinching,"2019-08-05 21:59:03",4,1,3
1229964,1890,o,pinching,"2019-08-05 21:59:03",4,1,3
1229970,1891,j,flying,"2019-08-05 21:59:35",4,1,3
1229971,1890,o,flying,"2019-08-05 21:59:35",4,1,3
1229972,1905,c,NJPW,"2019-08-05 21:59:43",4,2,3
1229973,1881,g,NJPW,"2019-08-05 21:59:43",4,2,3
1229974,1888,b,bowing,"2019-08-05 21:59:51",4,1,3
1229975,1919,s,bowing,"2019-08-05 21:59:51",4,1,3
1229976,1891,j,struggling,"2019-08-05 22:00:00",4,2,3
1229977,1731,p,struggling,"2019-08-05 22:00:00",4,2,3
1229978,1917,y,hiding,"2019-08-05 22:00:08",4,1,3
1229979,1881,g,hiding,"2019-08-05 22:00:08",4,1,3
1230636,1890,o,rolling,"2019-08-05 22:43:58",4,2,3
1230637,1888,b,rolling,"2019-08-05 22:43:58",4,2,3
1230642,1905,c,c,"2019-08-05 22:44:22",4,1,3
1230643,1891,j,c,"2019-08-05 22:44:22",4,1,3
