Id,Entry,Date,UserID
25784,w,"2019-10-21 09:27:25.556360",652
25785,W,"2019-10-21 09:27:58.118904",652
25786,w,"2019-10-21 09:28:13.090538",652
25787,w,"2019-10-21 09:28:43.847109",652
25788,W,"2019-10-21 09:28:48.980957",652
25789,w,"2019-10-21 09:29:09.813270",652
25790,W,"2019-10-21 09:29:23.171611",652
25791,"*being white","2019-10-21 09:29:51.392703",652
25792,w,"2019-10-21 09:30:05.772096",652
25793,w,"2019-10-21 09:30:51.295400",652
25794,"*having h in it's name","2019-10-21 09:31:26.768363",652
25795,w,"2019-10-21 09:31:40.396309",652
25796,W,"2019-10-21 09:31:47.095075",652
25797,w,"2019-10-21 09:32:07.515721",652
25798,W,"2019-10-21 09:32:14.939878",652
25799,w,"2019-10-21 09:32:37.218340",652
25800,w,"2019-10-21 09:33:25.315548",652
25801,W,"2019-10-21 09:33:31.151343",652
25802,w,"2019-10-21 09:33:39.577280",652
25803,W,"2019-10-21 09:33:49.984169",652
25804,"*selecting white","2019-10-21 09:34:18.613918",652
25805,w,"2019-10-21 09:34:25.231456",652
25806,"*pressing w","2019-10-21 09:34:33.549275",652
25807,w,"2019-10-21 09:34:34.805552",652
25808,W,"2019-10-21 09:34:46.041995",652
25809,w,"2019-10-21 09:35:11.407552",652
25810,"*looking to red dot","2019-10-21 09:35:58.144548",652
25811,w,"2019-10-21 09:36:25.694742",652
25812,"*moving to red dot","2019-10-21 09:36:58.607435",652
25813,w,"2019-10-21 09:37:04.424763",652
25814,"*moving towards red","2019-10-21 09:37:39.524528",652
25815,w,"2019-10-21 09:38:13.771091",652
25816,*turning,"2019-10-21 09:38:30.570324",652
25817,w,"2019-10-21 09:38:34.127502",652
25818,o,"2019-10-21 09:38:50.177913",652
25819,*flying,"2019-10-21 09:39:05.644999",652
25820,*farting,"2019-10-21 09:39:08.289846",652
25821,*looking,"2019-10-21 09:39:13.042497",652
25822,*experience,"2019-10-21 09:39:50.394326",652
25823,w,"2019-10-21 09:39:53.856362",652
25824,*withstanding,"2019-10-21 09:40:15.823450",652
25825,w,"2019-10-21 09:40:51.629918",652
25826,"*looking good","2019-10-21 09:41:11.393395",652
25827,w,"2019-10-21 09:41:15.000605",652
25828,j,"2019-10-21 09:41:30.528468",652
25829,*jumping,"2019-10-21 09:41:35.045993",652
25830,*following,"2019-10-21 09:41:38.777368",652
25831,p,"2019-10-21 09:41:42.515921",652
25832,*strafeing,"2019-10-21 09:41:48.662966",652
25833,*freezing,"2019-10-21 09:41:56.933667",652
25834,*rotating,"2019-10-21 09:42:02.300913",652
25835,*acting,"2019-10-21 09:42:05.736920",652
25836,"*loosing weight","2019-10-21 09:42:26.885636",652
25837,"*making fun of robots","2019-10-21 09:42:42.228916",652
25838,s,"2019-10-21 09:42:55.214250",652
25839,g,"2019-10-21 09:42:59.512853",652
25840,w,"2019-10-21 09:43:03.534094",652
25841,"making fun questions","2019-10-21 09:43:26.474703",652
25842,"*making fun questions","2019-10-21 09:43:32.018230",652
25843,s,"2019-10-21 09:43:44.970773",652
25844,r,"2019-10-21 09:43:52.739504",652
25845,w,"2019-10-21 09:44:02.432932",652
25846,"*being slow","2019-10-21 09:44:08.864761",652
25847,"*riding horses","2019-10-21 09:44:34.276826",652
25848,j,"2019-10-21 09:44:36.644998",652
25849,"*making sense","2019-10-21 09:44:55.679270",652
25850,"*ending life","2019-10-21 09:45:08.048379",652
25851,p,"2019-10-21 09:45:16.766292",652
25852,w,"2019-10-21 09:45:23.400978",652
25853,"*running faster","2019-10-21 09:45:39.942460",652
25854,"*escaping screen","2019-10-21 09:45:47.896583",652
25855,"*hardly moving","2019-10-21 09:45:55.221957",652
25856,c,"2019-10-21 09:46:11.653979",652
25857,s,"2019-10-21 09:46:16.730901",652
25858,w,"2019-10-21 09:46:24.322848",652
25859,"*hunting balls","2019-10-21 09:46:29.446996",652
25860,"*ignoring blue","2019-10-21 09:46:43.406680",652
25861,o,"2019-10-21 09:46:48.678334",652
25862,"*having legs airborne","2019-10-21 09:47:05.177469",652
25863,"*farming points","2019-10-21 09:47:29.876058",652
25864,s,"2019-10-21 09:47:50.127650",652
25865,r,"2019-10-21 09:48:02.729881",652
25866,"*ignoring red","2019-10-21 09:48:13.849831",652
25867,"*beset at killing","2019-10-21 09:48:29.253915",652
25868,"*best killer","2019-10-21 09:48:41.247760",652
25869,g,"2019-10-21 09:48:51.826491",652
25870,p,"2019-10-21 09:48:56.697729",652
25871,b,"2019-10-21 09:49:04.093146",652
25872,"*turning to purple","2019-10-21 09:49:17.458494",652
25873,"*turning towards purple","2019-10-21 09:49:25.146525",652
25874,"*looking to red","2019-10-21 09:49:40.067471",652
25875,"*looking toward red","2019-10-21 09:49:49.803552",652
25876,w,"2019-10-21 09:50:08.258730",652
25877,"*looking toward blue","2019-10-21 09:50:19.859626",652
25878,"*jumping toward red","2019-10-21 09:50:46.138588",652
25879,w,"2019-10-21 09:50:58.951572",652
25880,"*evading better","2019-10-21 09:51:04.793590",652
25881,o,"2019-10-21 09:51:08.746172",652
25882,b,"2019-10-21 09:51:20.907559",652
25883,"*moving away","2019-10-21 09:51:33.557139",652
25884,"*looking away","2019-10-21 09:52:02.873593",652
25885,j,"2019-10-21 09:52:06.358104",652
25886,c,"2019-10-21 09:52:13.877172",652
25887,w,"2019-10-21 09:52:20.079592",652
25888,"*look towards opponent","2019-10-21 09:52:36.804830",652
25889,y,"2019-10-21 09:52:55.516650",652
25890,w,"2019-10-21 09:52:57.132505",652
25891,"*trying to rotate","2019-10-21 09:53:11.866848",652
25892,o,"2019-10-21 09:53:52.551056",652
25893,w,"2019-10-21 09:54:03.256519",652
25894,"*getting hit","2019-10-21 09:54:18.990262",652
25895,g,"2019-10-21 09:54:46.421197",652
25896,"*having more legs","2019-10-21 09:55:15.594033",652
25897,p,"2019-10-21 09:55:30.659106",652
25898,w,"2019-10-21 09:55:39.013517",652
25899,g,"2019-10-21 09:55:45.907435",652
25900,j,"2019-10-21 09:55:56.263425",652
25901,"*moving upwards","2019-10-21 09:56:23.505990",652
25902,"*moving right","2019-10-21 09:56:27.688580",652
25903,w,"2019-10-21 09:56:33.223603",652
25904,p,"2019-10-21 09:56:39.835387",652
25905,r,"2019-10-21 09:56:46.057091",652
25906,"*advance downwards","2019-10-21 09:57:05.437981",652
25907,c,"2019-10-21 09:57:53.088366",652
25908,w,"2019-10-21 09:58:00.304043",652
25909,"*extend leg","2019-10-21 09:58:09.674161",652
25910,"*look up","2019-10-21 09:58:17.221423",652
25911,"*look down","2019-10-21 09:58:20.734101",652
25912,"*look right","2019-10-21 09:58:28.958639",652
25913,"*look left","2019-10-21 09:58:32.993341",652
25914,o,"2019-10-21 09:58:48.881419",652
25915,c,"2019-10-21 09:58:53.166045",652
25916,"*move crab-like","2019-10-21 09:59:15.310193",652
25917,j,"2019-10-21 09:59:41.381357",652
25918,c,"2019-10-21 09:59:44.642792",652
25919,r,"2019-10-21 09:59:53.419035",652
25920,"*learning words","2019-10-21 10:00:02.964963",652
25921,"*rotating clockwise","2019-10-21 10:00:24.554944",652
25922,p,"2019-10-21 10:00:32.243774",652
25923,o,"2019-10-21 10:00:50.727850",652
25924,b,"2019-10-21 10:01:11.858652",652
25925,+,"2019-10-21 10:01:25.958028",652
25926,r,"2019-10-21 10:01:48.606636",652
25927,b,"2019-10-21 10:01:59.027878",652
25928,c,"2019-10-21 10:02:25.203143",652
25929,w,"2019-10-21 10:02:26.894004",652
25930,j,"2019-10-21 10:02:32.325730",652
25931,b,"2019-10-21 10:02:39.837758",652
25932,"*making twitchusers laugh","2019-10-21 10:03:10.174508",652
25933,"*making you laugh","2019-10-21 10:03:40.086506",652
25934,"*looking at ball","2019-10-21 10:03:52.387985",652
25935,w,"2019-10-21 10:03:56.545544",652
25936,b,"2019-10-21 10:04:14.228386",652
25937,c,"2019-10-21 10:04:19.740933",652
25938,"*making eyecontact","2019-10-21 10:04:27.002734",652
25939,g,"2019-10-21 10:04:29.634850",652
25940,s,"2019-10-21 10:04:48.126924",652
25941,w,"2019-10-21 10:04:56.249222",652
25942,"*look toward blue then red","2019-10-21 10:05:05.709224",652
25943,g,"2019-10-21 10:05:09.193659",652
25944,y,"2019-10-21 10:05:12.991596",652
25945,s,"2019-10-21 10:05:22.762416",652
25946,o,"2019-10-21 10:06:12.688133",652
25947,s,"2019-10-21 10:06:20.530389",652
25948,y,"2019-10-21 10:06:29.129947",652
25949,w,"2019-10-21 10:06:45.295507",652
25950,"*make progress","2019-10-21 10:06:57.018639",652
25951,s,"2019-10-21 10:07:01.112415",652
25952,g,"2019-10-21 10:07:06.181192",652
25953,p,"2019-10-21 10:07:13.063537",652
25954,b,"2019-10-21 10:07:43.333304",652
25955,"*evading blue","2019-10-21 10:07:49.153276",652
25956,r,"2019-10-21 10:12:56.472852",652
25957,u3,"2019-10-21 10:13:21.150071",652
25958,s,"2019-10-21 10:14:13.196294",652
25959,bw,"2019-10-21 10:14:19.456064",652
25960,w,"2019-10-21 10:14:53.210355",652
25961,g,"2019-10-21 10:15:19.696176",652
25962,w,"2019-10-21 10:15:30.193997",652
25963,c,"2019-10-21 10:15:36.350539",652
25964,w,"2019-10-21 10:16:46.880562",652
25965,p,"2019-10-21 10:16:52.217125",652
25966,p,"2019-10-21 10:17:23.060839",652
25967,j,"2019-10-21 10:17:37.444617",652
25968,w,"2019-10-21 10:17:45.718989",652
25969,g,"2019-10-21 10:18:10.482338",652
25970,w,"2019-10-21 10:18:13.923966",652
25971,*vanishing,"2019-10-21 10:18:51.752095",652
25972,g,"2019-10-21 10:19:02.250683",652
25973,y,"2019-10-21 10:19:31.253552",652
25974,w,"2019-10-21 10:19:41.352290",652
25975,"*wasting human time","2019-10-21 10:20:04.777533",652
25976,w,"2019-10-21 10:20:22.962478",652
25977,"*how knowing what robot right","2019-10-21 10:21:02.826490",652
25978,b,"2019-10-21 10:21:18.218256",652
25979,r,"2019-10-21 10:21:25.394718",652
25980,+,"2019-10-21 10:21:28.042633",652
25981,g,"2019-10-21 10:21:33.507323",652
25982,+,"2019-10-21 10:21:45.960425",652
25983,c,"2019-10-21 10:21:48.772380",652
25984,w,"2019-10-21 10:21:51.019081",652
25985,W,"2019-10-21 10:21:55.785683",652
25986,o,"2019-10-21 10:22:41.605783",652
25987,p,"2019-10-21 10:22:52.623314",652
25988,j,"2019-10-21 10:23:39.200081",652
25989,g,"2019-10-21 10:23:40.921086",652
25990,+,"2019-10-21 10:23:42.544194",652
25991,b,"2019-10-21 10:23:47.353887",652
25992,o,"2019-10-21 10:23:49.035578",652
25993,w,"2019-10-21 10:23:50.880814",652
25994,p,"2019-10-21 10:23:54.425898",652
25995,j,"2019-10-21 10:23:55.507535",652
25996,c,"2019-10-21 10:24:01.755022",652
25997,+,"2019-10-21 10:24:23.397779",652
25998,j,"2019-10-21 10:24:35.406713",652
25999,r,"2019-10-21 10:24:55.894422",652
26000,j,"2019-10-21 10:25:04.991174",652
26001,p,"2019-10-21 10:25:20.403198",652
26002,c,"2019-10-21 10:25:26.181835",652
26003,g,"2019-10-21 10:25:37.049234",652
26004,j,"2019-10-21 10:25:43.174329",652
26005,"*standing still","2019-10-21 10:26:04.718414",652
26006,"*moving one leg","2019-10-21 10:26:10.463412",652
26007,"*sitting down","2019-10-21 10:26:18.395079",652
26008,p,"2019-10-21 10:26:21.669176",652
26009,s,"2019-10-21 10:26:29.514087",652
26010,b,"2019-10-21 10:26:36.739110",652
26011,o,"2019-10-21 10:26:44.852512",652
26012,g,"2019-10-21 10:26:50.873709",652
26013,r,"2019-10-21 10:26:59.079475",652
26014,p,"2019-10-21 10:27:07.624902",652
26015,j,"2019-10-21 10:27:13.354815",652
26016,g,"2019-10-21 10:27:22.811610",652
26017,s,"2019-10-21 10:27:31.264128",652
26018,w,"2019-10-21 10:27:36.900776",652
26019,p,"2019-10-21 10:28:15.944455",652
26020,w,"2019-10-21 10:28:29.947306",652
26021,*math,"2019-10-21 10:28:34.192751",652
26022,y,"2019-10-21 10:28:52.129682",652
26023,j,"2019-10-21 10:28:58.994266",652
26024,"*making fun of vermont univers","2019-10-21 10:29:34.786696",652
26025,bj,"2019-10-21 10:29:59.576989",652
26026,bo,"2019-10-21 10:30:02.920263",652
26027,bp,"2019-10-21 10:30:05.263038",652
26028,bb,"2019-10-21 10:30:07.600633",652
26029,br,"2019-10-21 10:30:10.223651",652
26030,bc,"2019-10-21 10:30:14.027627",652
26031,bg,"2019-10-21 10:30:19.955802",652
26032,c,"2019-10-21 10:30:40.106413",652
26033,+,"2019-10-21 10:30:43.851585",652
26034,j,"2019-10-21 10:31:03.950070",652
26035,J,"2019-10-21 10:31:10.326517",652
26036,j,"2019-10-21 10:31:11.960105",652
26037,J,"2019-10-21 10:31:19.835848",652
26038,j,"2019-10-21 10:31:22.355642",652
26039,J,"2019-10-21 10:31:30.879745",652
26040,j,"2019-10-21 10:31:32.737641",652
26041,J,"2019-10-21 10:31:33.790206",652
26042,z,"2019-10-21 18:38:57.660197",654
26043,options,"2019-10-21 18:39:21.310099",654
26044,a,"2019-10-21 18:39:37.802575",654
26045,ip,"2019-10-21 18:39:46.749850",654
26046,up,"2019-10-21 18:39:49.779313",654
26047,"! options","2019-10-21 18:40:07.309653",654
26048,!options,"2019-10-21 18:40:36.504815",654
26049,w,"2019-10-21 18:40:58.179732",654
26050,j,"2019-10-21 18:41:08.043343",654
26051,o,"2019-10-21 18:41:27.106326",654
26052,w,"2019-10-21 21:37:44.106103",655
26053,o,"2019-10-21 21:37:59.643598",655
26054,g,"2019-10-21 21:38:07.152786",655
26055,o,"2019-10-21 22:30:02.502494",656
26056,w,"2019-10-21 22:32:00.856070",656
26057,o,"2019-10-21 22:32:33.869040",656
26058,b,"2019-10-21 22:33:17.630000",656
26059,c,"2019-10-21 22:33:25.234120",656
26060,p,"2019-10-21 22:33:38.901862",656
26061,j,"2019-10-21 22:34:13.095831",656
26062,b,"2019-10-21 22:34:17.566230",656
26063,r,"2019-10-21 22:34:29.406016",656
26064,g,"2019-10-21 22:35:04.861135",656
26065,p,"2019-10-21 22:35:13.717948",656
26066,b,"2019-10-21 22:35:18.908123",656
26067,g,"2019-10-21 22:35:51.608291",656
26068,r,"2019-10-21 22:36:34.622296",656
26069,o,"2019-10-21 22:36:47.764935",656
26070,y,"2019-10-21 22:36:53.665733",656
26071,r,"2019-10-21 22:36:58.937451",656
26072,w,"2019-10-21 22:37:07.404792",656
26073,y,"2019-10-21 22:37:14.877548",656
26074,b,"2019-10-21 22:37:23.107953",656
26075,r,"2019-10-21 22:37:31.224695",656
26076,j,"2019-10-21 22:37:56.212231",656
26077,s,"2019-10-21 22:38:02.131272",656
26078,b,"2019-10-21 22:38:06.478216",656
26079,y,"2019-10-21 22:38:16.856964",656
26080,?,"2019-10-21 22:38:46.093867",656
26081,w,"2019-10-21 23:36:17.244763",657
26082,o,"2019-10-21 23:36:25.650164",657
26083,w,"2019-10-21 23:36:42.911764",657
26084,w,"2019-10-22 00:15:07.077346",658
26085,w,"2019-10-22 22:29:06.260198",659
26086,p,"2019-10-22 22:29:20.528625",659
26087,o,"2019-10-22 22:30:08.366046",659
26088,p,"2019-10-22 22:30:50.437728",659
26089,r,"2019-10-22 22:31:05.186424",659
26090,w,"2019-10-22 22:31:29.200933",659
26091,c,"2019-10-22 22:31:44.232595",659
26092,j,"2019-10-22 22:31:52.101374",659
26093,w,"2019-10-22 22:32:16.990603",659
26094,j,"2019-10-22 22:32:22.993788",659
26095,s,"2019-10-22 22:32:41.014131",659
26096,w,"2019-10-22 22:32:48.005795",659
26097,j,"2019-10-22 22:32:54.785612",659
26098,s,"2019-10-22 22:33:01.064481",659
26099,r,"2019-10-22 22:33:11.067108",659
26100,b,"2019-10-22 22:34:05.621727",659
26101,s,"2019-10-22 22:34:16.147751",659
26102,w,"2019-10-22 22:34:30.685917",659
26103,b,"2019-10-22 22:34:51.226563",659
26104,r,"2019-10-22 22:34:59.016767",659
26105,w,"2019-10-22 22:35:06.470897",659
26106,c,"2019-10-22 22:35:54.263969",659
26107,w,"2019-10-22 22:36:03.039266",659
26108,s,"2019-10-22 22:36:11.789636",659
26109,y,"2019-10-22 22:36:18.068744",659
26110,g,"2019-10-22 22:36:33.606589",659
26111,c,"2019-10-22 22:36:57.841484",659
26112,y,"2019-10-22 22:37:03.604116",659
26113,o,"2019-10-22 22:37:13.861352",659
26114,w,"2019-10-22 23:04:26.825182",660
26115,g,"2019-10-23 10:45:05.476302",661
26116,red,"2019-10-23 10:45:58.734848",661
26117,jade,"2019-10-23 10:46:07.740398",661
26118,b,"2019-10-23 10:46:13.844665",661
26119,?,"2019-10-23 10:46:18.729241",661
26120,!commands,"2019-10-23 12:07:29.500605",662
26121,b,"2019-10-23 12:09:21.925164",662
26122,!help,"2019-10-23 12:10:20.916481",662
26123,!B,"2019-10-23 12:10:48.559388",662
26124,!g,"2019-10-23 12:11:14.617697",662
26125,!j,"2019-10-23 12:11:48.718244",662
26126,!b,"2019-10-23 12:12:16.497831",662
26127,!j,"2019-10-23 12:12:47.012424",662
26128,none,"2019-10-23 12:13:02.134867",662
26129,!y,"2019-10-23 12:13:15.555450",662
26130,!w,"2019-10-23 12:13:39.427334",662
26131,!j,"2019-10-23 12:14:14.392851",662
26132,!o,"2019-10-23 12:14:46.783499",662
26133,!w,"2019-10-23 12:15:06.737109",662
26134,!b,"2019-10-23 12:15:15.259895",662
26135,!g,"2019-10-23 12:15:38.058707",662
26136,!g,"2019-10-23 12:16:08.864882",662
26137,!none,"2019-10-23 12:16:17.862693",662
26138,!None,"2019-10-23 12:16:36.791761",662
26139,!r,"2019-10-23 12:17:17.962142",662
26140,j,"2019-10-23 12:17:58.549957",662
26141,W,"2019-10-23 12:18:15.797483",662
26142,y,"2019-10-23 12:18:40.384881",662
26143,g,"2019-10-23 12:18:52.406502",662
26144,w,"2019-10-23 12:19:20.937636",662
26145,y,"2019-10-23 12:19:34.950248",662
26146,w,"2019-10-23 12:19:49.210011",662
26147,g,"2019-10-23 12:20:05.864546",662
26148,b,"2019-10-23 12:20:19.786258",662
26149,o,"2019-10-23 12:20:35.604210",662
26150,"save p","2019-10-23 12:20:50.180380",662
26151,LUL,"2019-10-23 12:20:52.821901",662
26152,w,"2019-10-23 12:21:08.943612",662
26153,c,"2019-10-23 12:21:21.133304",662
26154,g,"2019-10-23 12:21:34.663309",662
26155,"BibleThump dont kill it","2019-10-23 12:21:47.985166",662
26156,c,"2019-10-23 12:22:17.226244",662
26157,f,"2019-10-23 12:22:29.762276",662
26158,j,"2019-10-23 12:22:34.999747",662
26159,p,"2019-10-23 12:22:42.044004",662
26160,o,"2019-10-23 12:22:48.806578",662
26161,b,"2019-10-23 12:23:12.097289",662
26162,g,"2019-10-23 12:23:43.363857",662
26163,r,"2019-10-23 12:24:08.011998",662
26164,"!create which is better at *su","2019-10-23 12:25:49.338170",662
26165,b,"2019-10-23 12:26:03.830875",662
26166,s,"2019-10-23 12:26:15.122846",662
26167,o,"2019-10-23 12:26:26.885123",662
26168,c,"2019-10-23 12:26:55.944491",662
26169,w,"2019-10-23 12:27:06.465849",662
26170,b,"2019-10-23 12:27:14.221993",662
26171,o,"2019-10-23 12:27:48.017930",662
26172,O,"2019-10-23 12:28:16.597391",662
26173,w,"2019-10-23 12:28:21.337803",662
26174,p,"2019-10-23 12:28:37.334107",662
26175,r,"2019-10-23 12:28:50.646221",662
26176,w,"2019-10-23 12:29:05.659016",662
26177,R,"2019-10-23 12:29:19.440471",662
26178,y,"2019-10-23 12:30:07.278122",662
26179,c,"2019-10-23 12:30:13.342985",662
26180,b,"2019-10-23 12:30:19.545434",662
26181,g,"2019-10-23 12:30:37.811800",662
26182,s,"2019-10-23 12:30:43.632996",662
26183,o,"2019-10-23 12:30:48.850335",662
26184,c,"2019-10-23 12:31:44.932188",662
26185,w,"2019-10-23 12:31:49.678954",662
26186,b,"2019-10-23 12:32:08.342091",662
26187,w,"2019-10-23 12:32:14.003935",662
26188,s,"2019-10-23 12:32:24.774371",662
26189,r,"2019-10-23 12:32:37.753740",662
26190,y,"2019-10-23 12:33:07.565177",662
26191,s,"2019-10-23 12:33:11.751440",662
26192,p,"2019-10-23 12:33:16.327007",662
26193,w,"2019-10-23 12:33:47.120189",662
26194,"ACTION s","2019-10-23 12:34:14.440059",662
26195,b,"2019-10-23 12:34:20.685927",662
26196,y,"2019-10-23 12:34:38.476511",662
26197,w,"2019-10-23 12:34:41.753489",662
26198,j,"2019-10-23 12:34:50.230985",662
26199,o,"2019-10-23 12:35:09.022989",662
26200,r,"2019-10-23 12:35:13.820036",662
26201,g,"2019-10-23 12:37:20.628901",662
26202,j,"2019-10-23 12:37:28.893349",662
26203,b,"2019-10-23 12:37:32.884438",662
26204,g,"2019-10-23 12:37:50.439271",662
26205,y,"2019-10-23 12:38:07.470994",662
26206,p,"2019-10-23 12:38:14.809381",662
26207,w,"2019-10-23 12:38:21.284700",662
26208,j,"2019-10-23 12:38:39.271800",662
26209,j,"2019-10-23 12:39:24.580723",662
26210,g,"2019-10-23 12:39:38.863550",662
26211,b,"2019-10-23 12:39:42.392310",662
26212,j,"2019-10-23 12:39:47.390184",662
26213,w,"2019-10-23 12:40:08.237621",662
26214,y,"2019-10-23 12:41:11.394267",662
26215,g,"2019-10-23 12:41:16.576361",662
26216,w,"2019-10-23 12:41:38.095810",662
26217,g,"2019-10-23 12:41:43.866865",662
26218,r,"2019-10-23 12:41:49.398341",662
26219,r,"2019-10-23 12:42:20.398355",662
26220,b,"2019-10-23 12:42:46.092517",662
26221,g,"2019-10-23 12:42:54.457038",662
26222,o,"2019-10-23 12:43:09.980136",662
26223,y,"2019-10-23 12:43:15.002370",662
26224,c,"2019-10-23 12:43:23.000183",662
26225,w,"2019-10-23 12:43:47.551631",662
26226,b,"2019-10-23 12:44:42.456187",662
26227,g,"2019-10-23 12:44:48.908992",662
26228,s,"2019-10-23 12:45:11.442565",662
26229,g,"2019-10-23 12:45:15.994822",662
26230,w,"2019-10-23 12:45:19.178438",662
26231,r,"2019-10-23 12:45:39.964074",662
26232,w,"2019-10-23 12:45:45.531863",662
26233,j,"2019-10-23 12:46:23.545102",662
26234,b,"2019-10-23 12:47:11.684885",662
26235,j,"2019-10-23 12:47:15.915211",662
26236,w,"2019-10-23 12:47:40.435411",662
26237,p,"2019-10-23 12:47:46.401189",662
26238,r,"2019-10-23 12:47:52.206201",662
26239,R,"2019-10-23 12:48:19.263788",662
26240,c,"2019-10-23 12:48:24.780827",662
26241,s,"2019-10-23 12:48:44.666568",662
26242,c,"2019-10-23 12:48:48.317389",662
26243,b,"2019-10-23 12:48:56.815509",662
26244,w,"2019-10-23 12:49:12.186141",662
26245,r,"2019-10-23 12:49:19.363103",662
26246,s,"2019-10-23 12:49:47.167246",662
26247,*adapting,"2019-10-23 12:50:47.592555",662
26248,w,"2019-10-23 12:50:53.775572",662
26249,c,"2019-10-23 12:51:13.088343",662
26250,w,"2019-10-23 12:51:16.581463",662
26251,y,"2019-10-23 12:51:24.915069",662
26252,y,"2019-10-23 12:51:58.143315",662
26253,"w best","2019-10-23 12:52:17.230181",662
26254,"""best"" w","2019-10-23 12:52:32.188875",662
26255,y,"2019-10-23 12:52:38.426406",662
26256,c,"2019-10-23 12:52:43.037690",662
26257,y,"2019-10-23 12:52:47.240776",662
26258,g,"2019-10-23 12:52:54.224687",662
26259,c,"2019-10-23 12:53:12.020656",662
26260,"buy white","2019-10-23 12:53:52.070077",662
26261,c,"2019-10-23 12:54:00.332645",662
26262,s,"2019-10-23 12:54:13.232272",662
26263,o,"2019-10-23 12:54:20.134439",662
26264,"!buy white","2019-10-23 12:54:41.955946",662
26265,!exit,"2019-10-23 12:54:53.683883",662
26266,w,"2019-10-23 16:09:37.342797",663
26267,p,"2019-10-23 20:40:14.662750",664
26268,!help,"2019-10-24 17:18:57.117638",665
26269,b,"2019-10-25 09:26:31.370470",262
26270,anything,"2019-10-25 09:27:15.521489",262
26271,continue,"2019-10-25 09:27:28.723014",262
26272,!run,"2019-10-25 09:27:51.249503",262
26273,?,"2019-10-25 14:18:40.941300",0
26274,!walking,"2019-10-25 22:40:44.199436",666
26275,j,"2019-10-25 22:40:59.913905",666
26276,w,"2019-10-25 22:41:08.027971",666
26277,s,"2019-10-25 22:41:23.258961",666
26278,w,"2019-10-25 22:41:30.541513",666
26279,c,"2019-10-25 22:41:39.248942",666
26280,r,"2019-10-25 22:41:48.414898",666
26281,die,"2019-10-25 22:41:57.285941",666
26282,s,"2019-10-25 22:42:11.269297",666
26283,!walking,"2019-10-25 22:42:23.228867",666
26284,anything,"2019-10-25 22:42:48.878034",666
26285,!startinfo,"2019-10-26 11:46:47.265861",667
26286,g,"2019-10-26 11:47:17.923210",667
26287,o,"2019-10-26 11:47:56.808882",667
26288,g,"2019-10-26 11:48:05.942953",667
26289,h,"2019-10-26 11:48:13.073735",667
26290,r,"2019-10-26 11:48:22.694436",667
26291,w,"2019-10-26 11:48:40.975443",667
26292,"Its nice to meet you I found y","2019-10-26 15:14:17.091641",668
26293,"I love your stream Teach robot","2019-10-26 15:14:51.265403",668
26294,"Do not hesitate to Have a look","2019-10-26 15:15:19.468030",668
26295,p,"2019-10-27 07:54:02.550246",669
26296,g,"2019-10-27 07:54:16.103027",669
26297,g,"2019-10-27 16:32:41.666003",670
26298,o,"2019-10-27 16:32:50.856833",670
26299,?,"2019-10-27 16:33:09.167968",670
26300,o,"2019-10-27 16:33:23.713160",670
26301,s,"2019-10-27 16:33:29.672402",670
26302,w,"2019-10-27 16:33:36.712141",670
26303,?,"2019-10-27 16:34:11.742941",670
26304,best,"2019-10-27 16:34:25.020377",670
26305,!best,"2019-10-27 16:34:33.347434",670
26306,s,"2019-10-27 16:34:57.358288",670
26307,o,"2019-10-27 16:35:07.332713",670
26308,j,"2019-10-27 16:35:14.606370",670
26309,o,"2019-10-27 16:36:12.755600",670
26310,y,"2019-10-27 16:36:52.007715",670
26311,j,"2019-10-27 16:37:31.608084",670
26312,g,"2019-10-27 16:37:39.592314",670
26313,r,"2019-10-27 16:37:46.656561",670
26314,b,"2019-10-27 16:37:56.870804",670
26315,r,"2019-10-27 16:38:14.186109",670
26316,s,"2019-10-27 16:38:37.731620",670
26317,y,"2019-10-27 16:38:44.723492",670
26318,p,"2019-10-27 16:38:50.226456",670
26319,r,"2019-10-27 16:39:00.798981",670
26320,y,"2019-10-27 16:39:57.119678",670
26321,w,"2019-10-27 16:40:07.133900",670
26322,o,"2019-10-27 16:40:22.910414",670
26323,y,"2019-10-27 16:40:52.927682",670
26324,p,"2019-10-27 16:41:01.192235",670
26325,r,"2019-10-27 16:41:10.061554",670
26326,y,"2019-10-27 16:41:17.722685",670
26327,j,"2019-10-27 16:41:47.038922",670
26328,r,"2019-10-27 16:42:13.837430",670
26329,g,"2019-10-27 16:42:19.623600",670
26330,g,"2019-10-27 16:43:01.391717",670
26331,j,"2019-10-27 16:43:34.188615",670
26332,g,"2019-10-27 16:43:47.237586",670
26333,c,"2019-10-27 16:43:58.045556",670
26334,b,"2019-10-27 16:44:06.247556",670
26335,j,"2019-10-27 16:44:37.792379",670
26336,o,"2019-10-27 16:44:45.818482",670
26337,g,"2019-10-27 16:44:57.377584",670
26338,j,"2019-10-27 16:45:03.148041",670
26339,best,"2019-10-27 16:45:49.445059",670
26340,p,"2019-10-27 16:46:09.475057",670
26341,s,"2019-10-27 16:46:13.446229",670
26342,r,"2019-10-27 16:46:21.994350",670
26343,w,"2019-10-27 16:46:38.022330",670
26344,s,"2019-10-27 16:46:54.769065",670
26345,y,"2019-10-27 16:47:28.580538",670
26346,w,"2019-10-27 16:47:43.328977",670
26347,j,"2019-10-27 16:48:21.193340",670
